iteration,query,time,n,error
5,q1.rq,6.5,292700,False
5,q10.rq,0.19,1,False
5,q11.rq,0.35,260,False
5,q12.rq,0.41,65,False
5,q13.rq,130.11,1325,False
5,q14.rq,0.89,11170,False
5,q15.rq,1.74,4906,False
5,q16.rq,0.87,650,False
5,q17.rq,0.3,4275,False
5,q18.rq,0.02,624,False
5,q2.rq,2.83,5689,False
5,q3.rq,0.18,2104,False
5,q4.rq,0.03,65,False
5,q5.rq,0.01,175,False
5,q6.rq,0.0,1,False
5,q7.rq,0.73,62,False
5,q8.rq,3.59,177300,False
5,q9.rq,28.21,1117490,False
