iteration,query,time,n,error
6,q1.rq,20.79,585400,False
6,q10.rq,0.71,1,False
6,q11.rq,1.09,260,False
6,q12.rq,1.4,130,False
6,q14.rq,2.78,22340,False
6,q15.rq,4.04,8564,False
6,q16.rq,2.03,1690,False
6,q17.rq,0.92,8550,False
6,q18.rq,0.06,1300,False
6,q2.rq,10.77,11998,False
6,q3.rq,0.57,4207,False
6,q4.rq,0.05,130,False
6,q5.rq,0.02,350,False
6,q6.rq,0.01,1,False
6,q7.rq,4.87,67,False
6,q8.rq,10.64,354600,False
6,q9.rq,100.57,2306543,False
