iteration,query,time,n,error
9,q1.rq,6.85,292700,False
9,q10.rq,0.2,1,False
9,q11.rq,0.36,260,False
9,q12.rq,0.41,65,False
9,q13.rq,132.35,1325,False
9,q14.rq,0.92,11170,False
9,q15.rq,1.79,4906,False
9,q16.rq,0.87,650,False
9,q17.rq,0.3,4275,False
9,q18.rq,0.02,624,False
9,q2.rq,2.9,5689,False
9,q3.rq,0.18,2104,False
9,q4.rq,0.03,65,False
9,q5.rq,0.01,175,False
9,q6.rq,0.0,1,False
9,q7.rq,0.76,62,False
9,q8.rq,3.64,177300,False
9,q9.rq,28.59,1117490,False
