iteration,query,time,n,error
9,q1.rq,8.66,292700,False
9,q10.rq,0.23,1,False
9,q11.rq,0.2,260,False
9,q12.rq,0.14,65,False
9,q13.rq,0.22,1325,False
9,q14.rq,1.5,11170,False
9,q15.rq,0.71,4906,False
9,q16.rq,1.56,650,False
9,q17.rq,0.16,4275,False
9,q18.rq,0.04,624,False
9,q2.rq,0.79,5689,False
9,q3.rq,0.15,2104,False
9,q4.rq,0.02,65,False
9,q5.rq,0.02,175,False
9,q6.rq,0.02,1,False
9,q7.rq,0.05,62,False
9,q8.rq,8.98,177300,False
9,q9.rq,38.95,1117490,False
