iteration,query,time,n,error
6,q1.rq,6.68,292700,False
6,q10.rq,0.2,1,False
6,q11.rq,0.35,260,False
6,q12.rq,0.41,65,False
6,q13.rq,132.04,1325,False
6,q14.rq,0.91,11170,False
6,q15.rq,1.74,4906,False
6,q16.rq,0.87,650,False
6,q17.rq,0.29,4275,False
6,q18.rq,0.02,624,False
6,q2.rq,2.88,5689,False
6,q3.rq,0.18,2104,False
6,q4.rq,0.03,65,False
6,q5.rq,0.01,175,False
6,q6.rq,0.0,1,False
6,q7.rq,0.74,62,False
6,q8.rq,3.71,177300,False
6,q9.rq,29.03,1117490,False
