iteration,query,time,n,error
10,q1.rq,6.54,292700,False
10,q10.rq,0.19,1,False
10,q11.rq,0.34,260,False
10,q12.rq,0.4,65,False
10,q13.rq,130.25,1325,False
10,q14.rq,0.89,11170,False
10,q15.rq,1.7,4906,False
10,q16.rq,0.89,650,False
10,q17.rq,0.3,4275,False
10,q18.rq,0.02,624,False
10,q2.rq,2.86,5689,False
10,q3.rq,0.18,2104,False
10,q4.rq,0.03,65,False
10,q5.rq,0.01,175,False
10,q6.rq,0.0,1,False
10,q7.rq,0.73,62,False
10,q8.rq,3.59,177300,False
10,q9.rq,28.51,1117490,False
