iteration,query,time,n,error
5,q1.rq,21.79,585400,False
5,q10.rq,0.72,1,False
5,q11.rq,1.07,260,False
5,q12.rq,2.21,130,False
5,q14.rq,3.93,22340,False
5,q15.rq,3.73,8564,False
5,q16.rq,2.06,1690,False
5,q17.rq,0.95,8550,False
5,q18.rq,0.05,1300,False
5,q2.rq,11.46,11998,False
5,q3.rq,0.6,4207,False
5,q4.rq,0.05,130,False
5,q5.rq,0.03,350,False
5,q6.rq,0.01,1,False
5,q7.rq,5.39,67,False
5,q8.rq,10.91,354600,False
5,q9.rq,109.14,2306543,False
