iteration,query,time,n,error
2,q1.rq,6.66,292700,False
2,q10.rq,0.19,1,False
2,q11.rq,0.37,260,False
2,q12.rq,0.41,65,False
2,q13.rq,131.2,1325,False
2,q14.rq,0.9,11170,False
2,q15.rq,1.71,4906,False
2,q16.rq,0.88,650,False
2,q17.rq,0.29,4275,False
2,q18.rq,0.02,624,False
2,q2.rq,2.9,5689,False
2,q3.rq,0.19,2104,False
2,q4.rq,0.02,65,False
2,q5.rq,0.01,175,False
2,q6.rq,0.0,1,False
2,q7.rq,0.73,62,False
2,q8.rq,3.63,177300,False
2,q9.rq,28.94,1117490,False
