iteration,query,time,n,error
6,q1.rq,15.0,585400,False
6,q10.rq,0.33,1,False
6,q11.rq,0.17,260,False
6,q12.rq,0.18,130,False
6,q13.rq,0.25,2650,False
6,q14.rq,2.46,22340,False
6,q15.rq,1.19,8564,False
6,q16.rq,0.28,1690,False
6,q17.rq,0.27,8550,False
6,q18.rq,0.05,1300,False
6,q2.rq,0.84,11998,False
6,q3.rq,0.28,4207,False
6,q4.rq,0.03,130,False
6,q5.rq,0.02,350,False
6,q6.rq,0.01,1,False
6,q7.rq,0.04,67,False
6,q8.rq,14.78,354600,False
