iteration,query,time,n,error
5,q1.rq,9.08,292700,False
5,q10.rq,0.3,1,False
5,q11.rq,0.29,260,False
5,q12.rq,0.17,65,False
5,q13.rq,0.15,1325,False
5,q14.rq,1.62,11170,False
5,q15.rq,0.85,4906,False
5,q16.rq,1.05,650,False
5,q17.rq,0.16,4275,False
5,q18.rq,0.05,624,False
5,q2.rq,0.7,5689,False
5,q3.rq,0.26,2104,False
5,q4.rq,0.03,65,False
5,q5.rq,0.02,175,False
5,q6.rq,0.02,1,False
5,q7.rq,0.04,62,False
5,q8.rq,6.88,177300,False
5,q9.rq,38.75,1117490,False
