iteration,query,time,n,error
4,q1.rq,6.56,292700,False
4,q10.rq,0.19,1,False
4,q11.rq,0.35,260,False
4,q12.rq,0.41,65,False
4,q13.rq,130.54,1325,False
4,q14.rq,0.89,11170,False
4,q15.rq,1.65,4906,False
4,q16.rq,0.88,650,False
4,q17.rq,0.29,4275,False
4,q18.rq,0.02,624,False
4,q2.rq,2.85,5689,False
4,q3.rq,0.18,2104,False
4,q4.rq,0.02,65,False
4,q5.rq,0.01,175,False
4,q6.rq,0.0,1,False
4,q7.rq,0.72,62,False
4,q8.rq,3.75,177300,False
4,q9.rq,28.76,1117490,False
