iteration,query,time,n,error
2,q1.rq,18.01,585400,False
2,q10.rq,0.23,1,False
2,q11.rq,0.2,260,False
2,q12.rq,0.17,130,False
2,q13.rq,0.16,2650,False
2,q14.rq,2.69,22340,False
2,q15.rq,1.2,8564,False
2,q16.rq,0.3,1690,False
2,q17.rq,0.26,8550,False
2,q18.rq,0.05,1300,False
2,q2.rq,0.86,11998,False
2,q3.rq,0.21,4207,False
2,q4.rq,0.03,130,False
2,q5.rq,0.04,350,False
2,q6.rq,0.02,1,False
2,q7.rq,0.03,67,False
2,q8.rq,15.95,354600,False
