iteration,query,time,n,error
8,q1.rq,8.06,292700,False
8,q10.rq,0.28,1,False
8,q11.rq,0.25,260,False
8,q12.rq,0.13,65,False
8,q13.rq,0.15,1325,False
8,q14.rq,1.59,11170,False
8,q15.rq,0.62,4906,False
8,q16.rq,1.23,650,False
8,q17.rq,0.16,4275,False
8,q18.rq,0.04,624,False
8,q2.rq,0.53,5689,False
8,q3.rq,0.19,2104,False
8,q4.rq,0.02,65,False
8,q5.rq,0.02,175,False
8,q6.rq,0.01,1,False
8,q7.rq,0.05,62,False
8,q8.rq,7.81,177300,False
8,q9.rq,39.22,1117490,False
