iteration,query,time,n,error
3,q1.rq,17.46,585400,False
3,q10.rq,0.38,1,False
3,q11.rq,0.24,260,False
3,q12.rq,0.18,130,False
3,q13.rq,0.25,2650,False
3,q14.rq,4.0,22340,False
3,q15.rq,1.77,8564,False
3,q16.rq,0.19,1690,False
3,q17.rq,0.24,8550,False
3,q18.rq,0.06,1300,False
3,q2.rq,1.76,11998,False
3,q3.rq,0.23,4207,False
3,q4.rq,0.03,130,False
3,q5.rq,0.02,350,False
3,q6.rq,0.01,1,False
3,q7.rq,0.06,67,False
3,q8.rq,15.44,354600,False
