iteration,query,time,n,error
8,q1.rq,17.46,585400,False
8,q10.rq,0.34,1,False
8,q11.rq,0.31,260,False
8,q12.rq,0.18,130,False
8,q13.rq,0.28,2650,False
8,q14.rq,2.87,22340,False
8,q15.rq,1.15,8564,False
8,q16.rq,0.23,1690,False
8,q17.rq,0.27,8550,False
8,q18.rq,0.07,1300,False
8,q2.rq,0.91,11998,False
8,q3.rq,0.28,4207,False
8,q4.rq,0.04,130,False
8,q5.rq,0.02,350,False
8,q6.rq,0.01,1,False
8,q7.rq,0.05,67,False
8,q8.rq,14.97,354600,False
