iteration,query,time,n,error
7,q1.rq,15.32,585400,False
7,q10.rq,0.26,1,False
7,q11.rq,0.2,260,False
7,q12.rq,0.18,130,False
7,q13.rq,0.17,2650,False
7,q14.rq,2.37,22340,False
7,q15.rq,1.38,8564,False
7,q16.rq,0.19,1690,False
7,q17.rq,0.25,8550,False
7,q18.rq,0.05,1300,False
7,q2.rq,0.84,11998,False
7,q3.rq,0.32,4207,False
7,q4.rq,0.03,130,False
7,q5.rq,0.02,350,False
7,q6.rq,0.01,1,False
7,q7.rq,0.05,67,False
7,q8.rq,14.78,354600,False
