iteration,query,time,n,error
1,q1.rq,6.98,292700,False
1,q10.rq,0.18,1,False
1,q11.rq,0.14,260,False
1,q12.rq,0.13,65,False
1,q13.rq,0.12,1325,False
1,q14.rq,1.32,11170,False
1,q15.rq,0.48,4906,False
1,q16.rq,1.04,650,False
1,q17.rq,0.11,4275,False
1,q18.rq,0.02,624,False
1,q2.rq,0.49,5689,False
1,q3.rq,0.16,2104,False
1,q4.rq,0.02,65,False
1,q5.rq,0.01,175,False
1,q6.rq,0.01,1,False
1,q7.rq,0.03,62,False
1,q8.rq,5.73,177300,False
1,q9.rq,29.9,1117490,False
