iteration,query,time,n,error
5,q1.rq,13.52,585400,False
5,q10.rq,0.35,1,False
5,q11.rq,0.22,260,False
5,q12.rq,0.15,130,False
5,q13.rq,0.19,2650,False
5,q14.rq,2.39,22340,False
5,q15.rq,1.11,8564,False
5,q16.rq,0.19,1690,False
5,q17.rq,0.23,8550,False
5,q18.rq,0.06,1300,False
5,q2.rq,1.02,11998,False
5,q3.rq,0.22,4207,False
5,q4.rq,0.04,130,False
5,q5.rq,0.02,350,False
5,q6.rq,0.01,1,False
5,q7.rq,0.05,67,False
5,q8.rq,13.56,354600,False
