iteration,query,time,n,error
7,q1.rq,8.83,292700,False
7,q10.rq,0.42,1,False
7,q11.rq,0.13,260,False
7,q12.rq,0.32,65,False
7,q13.rq,0.28,1325,False
7,q14.rq,1.98,11170,False
7,q15.rq,0.7,4906,False
7,q16.rq,1.03,650,False
7,q17.rq,0.6,4275,False
7,q18.rq,0.09,624,False
7,q2.rq,0.7,5689,False
7,q3.rq,0.24,2104,False
7,q4.rq,0.05,65,False
7,q5.rq,0.02,175,False
7,q6.rq,0.02,1,False
7,q7.rq,0.1,62,False
7,q8.rq,7.52,177300,False
7,q9.rq,37.62,1117490,False
