iteration,query,time,n,error
10,q1.rq,23.23,585400,False
10,q10.rq,0.98,1,False
10,q11.rq,1.3,260,False
10,q12.rq,2.04,130,False
10,q14.rq,2.85,22340,False
10,q15.rq,4.2,8564,False
10,q16.rq,2.02,1690,False
10,q17.rq,1.18,8550,False
10,q18.rq,0.08,1300,False
10,q2.rq,11.36,11998,False
10,q3.rq,0.59,4207,False
10,q4.rq,0.05,130,False
10,q5.rq,0.02,350,False
10,q6.rq,0.01,1,False
10,q7.rq,6.65,67,False
10,q8.rq,11.43,354600,False
10,q9.rq,110.36,2306543,False
