iteration,query,time,n,error
1,q1.rq,15.41,585400,False
1,q10.rq,0.32,1,False
1,q11.rq,0.24,260,False
1,q12.rq,0.2,130,False
1,q13.rq,0.24,2650,False
1,q14.rq,2.91,22340,False
1,q15.rq,1.23,8564,False
1,q16.rq,0.3,1690,False
1,q17.rq,0.25,8550,False
1,q18.rq,0.05,1300,False
1,q2.rq,0.76,11998,False
1,q3.rq,0.29,4207,False
1,q4.rq,0.03,130,False
1,q5.rq,0.03,350,False
1,q6.rq,0.01,1,False
1,q7.rq,0.05,67,False
1,q8.rq,14.69,354600,False
