iteration,query,time,n,error
7,q1.rq,6.6,292700,False
7,q10.rq,0.19,1,False
7,q11.rq,0.35,260,False
7,q12.rq,0.4,65,False
7,q13.rq,130.24,1325,False
7,q14.rq,0.89,11170,False
7,q15.rq,1.69,4906,False
7,q16.rq,0.88,650,False
7,q17.rq,0.29,4275,False
7,q18.rq,0.02,624,False
7,q2.rq,2.83,5689,False
7,q3.rq,0.18,2104,False
7,q4.rq,0.02,65,False
7,q5.rq,0.01,175,False
7,q6.rq,0.0,1,False
7,q7.rq,0.73,62,False
7,q8.rq,3.66,177300,False
7,q9.rq,28.65,1117490,False
