iteration,query,time,n,error
4,q1.rq,20.63,585400,False
4,q10.rq,0.71,1,False
4,q11.rq,1.08,260,False
4,q12.rq,1.39,130,False
4,q14.rq,2.75,22340,False
4,q15.rq,3.58,8564,False
4,q16.rq,2.03,1690,False
4,q17.rq,0.92,8550,False
4,q18.rq,0.05,1300,False
4,q2.rq,10.05,11998,False
4,q3.rq,0.56,4207,False
4,q4.rq,0.05,130,False
4,q5.rq,0.02,350,False
4,q6.rq,0.01,1,False
4,q7.rq,4.88,67,False
4,q8.rq,10.75,354600,False
4,q9.rq,99.92,2306543,False
