iteration,query,time,n,error
10,q1.rq,15.05,585400,False
10,q10.rq,0.31,1,False
10,q11.rq,0.24,260,False
10,q12.rq,0.17,130,False
10,q13.rq,0.15,2650,False
10,q14.rq,2.43,22340,False
10,q15.rq,1.28,8564,False
10,q16.rq,0.33,1690,False
10,q17.rq,0.22,8550,False
10,q18.rq,0.06,1300,False
10,q2.rq,0.79,11998,False
10,q3.rq,0.29,4207,False
10,q4.rq,0.03,130,False
10,q5.rq,0.03,350,False
10,q6.rq,0.01,1,False
10,q7.rq,0.04,67,False
10,q8.rq,16.19,354600,False
