iteration,query,time,n,error
3,q1.rq,7.24,292700,False
3,q10.rq,0.18,1,False
3,q11.rq,0.14,260,False
3,q12.rq,0.12,65,False
3,q13.rq,0.15,1325,False
3,q14.rq,1.25,11170,False
3,q15.rq,0.68,4906,False
3,q16.rq,1.0,650,False
3,q17.rq,0.11,4275,False
3,q18.rq,0.03,624,False
3,q2.rq,0.49,5689,False
3,q3.rq,0.19,2104,False
3,q4.rq,0.02,65,False
3,q5.rq,0.01,175,False
3,q6.rq,0.01,1,False
3,q7.rq,0.03,62,False
3,q8.rq,6.87,177300,False
3,q9.rq,34.09,1117490,False
