iteration,query,time,n,error
8,q1.rq,6.58,292700,False
8,q10.rq,0.2,1,False
8,q11.rq,0.34,260,False
8,q12.rq,0.41,65,False
8,q13.rq,130.5,1325,False
8,q14.rq,0.9,11170,False
8,q15.rq,1.72,4906,False
8,q16.rq,0.88,650,False
8,q17.rq,0.29,4275,False
8,q18.rq,0.02,624,False
8,q2.rq,2.83,5689,False
8,q3.rq,0.18,2104,False
8,q4.rq,0.02,65,False
8,q5.rq,0.01,175,False
8,q6.rq,0.0,1,False
8,q7.rq,0.73,62,False
8,q8.rq,3.6,177300,False
8,q9.rq,28.32,1117490,False
