iteration,query,time,n,error
4,q1.rq,16.48,585400,False
4,q10.rq,0.27,1,False
4,q11.rq,0.27,260,False
4,q12.rq,0.15,130,False
4,q13.rq,0.3,2650,False
4,q14.rq,2.57,22340,False
4,q15.rq,1.0,8564,False
4,q16.rq,0.29,1690,False
4,q17.rq,0.26,8550,False
4,q18.rq,0.05,1300,False
4,q2.rq,0.78,11998,False
4,q3.rq,0.23,4207,False
4,q4.rq,0.03,130,False
4,q5.rq,0.03,350,False
4,q6.rq,0.02,1,False
4,q7.rq,0.04,67,False
4,q8.rq,15.92,354600,False
