iteration,query,time,n,error
3,q1.rq,22.46,585400,False
3,q10.rq,0.73,1,False
3,q11.rq,1.13,260,False
3,q12.rq,1.45,130,False
3,q14.rq,3.04,22340,False
3,q15.rq,3.75,8564,False
3,q16.rq,2.05,1690,False
3,q17.rq,0.96,8550,False
3,q18.rq,0.06,1300,False
3,q2.rq,11.48,11998,False
3,q3.rq,0.58,4207,False
3,q4.rq,0.05,130,False
3,q5.rq,0.03,350,False
3,q6.rq,0.01,1,False
3,q7.rq,5.04,67,False
3,q8.rq,11.09,354600,False
3,q9.rq,105.21,2306543,False
