iteration,query,time,n,error
9,q1.rq,19.92,585400,False
9,q10.rq,0.71,1,False
9,q11.rq,1.04,260,False
9,q12.rq,1.39,130,False
9,q14.rq,2.74,22340,False
9,q15.rq,3.53,8564,False
9,q16.rq,2.03,1690,False
9,q17.rq,0.94,8550,False
9,q18.rq,0.05,1300,False
9,q2.rq,9.97,11998,False
9,q3.rq,0.56,4207,False
9,q4.rq,0.05,130,False
9,q5.rq,0.02,350,False
9,q6.rq,0.01,1,False
9,q7.rq,4.77,67,False
9,q8.rq,11.4,354600,False
9,q9.rq,98.7,2306543,False
