iteration,query,time,n,error
3,q1.rq,6.9,292700,False
3,q10.rq,0.2,1,False
3,q11.rq,0.37,260,False
3,q12.rq,0.42,65,False
3,q13.rq,134.39,1325,False
3,q14.rq,0.92,11170,False
3,q15.rq,1.78,4906,False
3,q16.rq,0.88,650,False
3,q17.rq,0.3,4275,False
3,q18.rq,0.02,624,False
3,q2.rq,2.94,5689,False
3,q3.rq,0.18,2104,False
3,q4.rq,0.02,65,False
3,q5.rq,0.01,175,False
3,q6.rq,0.0,1,False
3,q7.rq,0.75,62,False
3,q8.rq,3.75,177300,False
3,q9.rq,29.42,1117490,False
